filename,z3-time,z3-res,message
benchmark_sample_50/Leetcode_unsat/66e71f094a2f67b499583905fd148d190ff331b564f4291a1aa02449.smt2,0.10,unsat,
benchmark_sample_50/slog_sat/3087.smt2,0.20,unknown,
benchmark_sample_50/Leetcode_unsat/c2171a2b2bbb9b146d91083deb2ef74a99fc625da4a5893957ae348c.smt2,0.11,unsat,
benchmark_sample_50/django_3/08_djangodjango.utils._ossafe_joinformula886_sat.smt2,1.26,unknown,
benchmark_sample_50/slog_sat/3837.smt2,0.23,unknown,
benchmark_sample_50/Leetcode_unsat/c8ff7d3e5dff8a88cbdb8b89faf7b294bce54ef60550717e3462b87a.smt2,0.09,unsat,
benchmark_sample_50/Leetcode_unsat/8ec4b30dd9e29dca8496001754db8f8b2707638d7654ae3de30724f5.smt2,0.11,unsat,
benchmark_sample_50/Leetcode_unsat/b380ca11ec6c0e5626376778844fbb08b246b28f7c52d4caa44cbb3a.smt2,0.09,unsat,
benchmark_sample_50/Leetcode_unsat/c4f4ec90e5007d27f7c4cd7c84a24817f718bd1182371f9153a23b77.smt2,0.10,unsat,
benchmark_sample_50/Leetcode_unsat/d3980e700b74400689f78df604850d10f4872a7ee906142a04b9d947.smt2,0.09,unsat,
benchmark_sample_50/Leetcode_unsat/482032cbca74c3184313b73edef485cc6a02553fcf87ec58ccf0d659.smt2,0.09,unsat,
benchmark_sample_50/Leetcode_unsat/e68a7500e15e51378fafda2f8085830e978011d1790c6215e3f6f41c.smt2,0.10,unsat,
benchmark_sample_50/Leetcode_unsat/b53f556a63f7e6e93931d0bfb222bb335e409c328a79dd3cc378138f.smt2,0.09,unsat,
benchmark_sample_50/Leetcode_unsat/002f4987e83b57e449a428725eb5caaae7b7f59c84179e1a8024281d.smt2,0.09,unsat,
benchmark_sample_50/Leetcode_unsat/fb2d18de35d1c88e155b5c9d90f4a44805a0803c582db111b98e68f7.smt2,0.10,unsat,
benchmark_sample_50/Leetcode_unsat/cf2497b36303b13d414dd6949d5033e9873e6f882acbbf759391c2b8.smt2,0.11,unsat,
benchmark_sample_50/slog_sat/5304.smt2,0.32,unknown,
benchmark_sample_50/Leetcode_unsat/1ffe53d43eceed5d8f1060a9924c12417affb87a791691f552d6fd9b.smt2,0.10,unsat,
benchmark_sample_50/Leetcode_unsat/1f082f186f38d57f4091bd6f6170048b0cd494140c596dc707d5ca5c.smt2,0.11,unsat,
benchmark_sample_50/Leetcode_unsat/bf61715474d359353f5e4676e6054b34fbf6f5010963009f50e28384.smt2,0.09,unsat,
benchmark_sample_50/Leetcode_unsat/ef5baac4370ae734546d2731ba3d31572ee2da2dc344d914af0eb1ab.smt2,0.09,unsat,
benchmark_sample_50/Leetcode_unsat/8cf49e95a88b1b66d3227e7aa9429756b37460237bc0debc4fbbb08d.smt2,0.09,unsat,
benchmark_sample_50/Leetcode_unsat/d10f33076d6adab0ec8ddb5252daadfc1c78b79e9ff8c5fed64a5f9d.smt2,0.10,unsat,
benchmark_sample_50/Leetcode_unsat/cb4673a50517f00e57f62a7b9fc1c589b915de14fa7c2932260aad82.smt2,0.09,unsat,
benchmark_sample_50/Leetcode_unsat/5ce92a4e27fd1acf622f973d0aa40e3622c79a7e4b46b9201c34aa67.smt2,0.12,unsat,
benchmark_sample_50/Leetcode_unsat/dbf770c8f545cfa41f38f932481e23351c5498f5a962b794a38c18d4.smt2,0.12,unsat,
benchmark_sample_50/slog_sat/5133.smt2,0.46,unknown,
benchmark_sample_50/Leetcode_unsat/ca351d1eea7f9e079be54332462ea9ccd941f496131447b48e810b43.smt2,0.10,unsat,
benchmark_sample_50/Kaluza_sat/31246.corecstrs.readable.smt2,0.07,sat,
benchmark_sample_50/slog_sat/5332.smt2,0.44,unknown,
benchmark_sample_50/Leetcode_unsat/fff4920ff868c222e5bb9f102251a609b61afeff29f55d3dadec9e31.smt2,0.11,unsat,
benchmark_sample_50/Leetcode_unsat/95488b9eeb891ee5d645db929dfda6429799bb23ab9e65260861987d.smt2,0.13,unsat,
benchmark_sample_50/slog_sat/3328.smt2,0.31,unknown,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/264.smt2,1.74,unknown,
benchmark_sample_50/Kaluza_sat/14314.corecstrs.readable.smt2,0.09,sat,
benchmark_sample_50/Kaluza_sat/18909.corecstrs.readable.smt2,0.08,sat,
benchmark_sample_50/Kaluza_sat/14077.corecstrs.readable.smt2,0.06,sat,
benchmark_sample_50/Kaluza_sat/32351.corecstrs.readable.smt2,0.08,sat,
benchmark_sample_50/Kaluza_sat/3000.corecstrs.readable.smt2,0.10,sat,
benchmark_sample_50/Kaluza_sat/11680.corecstrs.readable.smt2,0.09,sat,
benchmark_sample_50/Kaluza_sat/33604.corecstrs.readable.smt2,0.12,sat,
benchmark_sample_50/slog_sat/2975.smt2,0.38,unknown,
benchmark_sample_50/Kaluza_sat/18517.corecstrs.readable.smt2,0.09,sat,
benchmark_sample_50/Kaluza_sat/10037.corecstrs.readable.smt2,0.08,sat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_z3str/lib_int-ipaddress__ip_int_from_string/237.smt2,1.80,unknown,
benchmark_sample_50/slog_sat/5305.smt2,0.44,unknown,
benchmark_sample_50/Kaluza_sat/33324.corecstrs.readable.smt2,0.13,sat,
benchmark_sample_50/Kaluza_sat/35161.corecstrs.readable.smt2,0.13,sat,
benchmark_sample_50/Kaluza_sat/27993.corecstrs.readable.smt2,0.08,sat,
benchmark_sample_50/Kaluza_sat/28320.corecstrs.readable.smt2,0.09,sat,
benchmark_sample_50/Kaluza_sat/1496.corecstrs.readable.smt2,0.08,sat,
benchmark_sample_50/Kaluza_sat/6091.corecstrs.readable.smt2,0.19,sat,
benchmark_sample_50/Kaluza_sat/19176.corecstrs.readable.smt2,0.09,sat,
benchmark_sample_50/Kaluza_sat/15672.corecstrs.readable.smt2,0.08,sat,
benchmark_sample_50/Kaluza_sat/12217.corecstrs.readable.smt2,0.08,sat,
benchmark_sample_50/Kaluza_sat/35226.corecstrs.readable.smt2,0.08,sat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string/221.smt2,1.89,unknown,
benchmark_sample_50/Kaluza_sat/17887.corecstrs.readable.smt2,0.09,sat,
benchmark_sample_50/Kaluza_sat/30271.corecstrs.readable.smt2,0.09,sat,
benchmark_sample_50/slog_sat/4594.smt2,0.43,unknown,
benchmark_sample_50/django_2/08_djangodjango.middleware.commonBrokenLinkEmailsMiddleware.is_ignorable_requestformula416_unsat.smt2,0.09,unsat,
benchmark_sample_50/Kaluza_sat/6807.corecstrs.readable.smt2,0.23,sat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.sqlite3.base_sqlite_datetime_parseformula24_unsat.smt2,0.10,unsat,
benchmark_sample_50/Kaluza_sat/7052.corecstrs.readable.smt2,0.23,sat,
benchmark_sample_50/Kaluza_sat/10966.corecstrs.readable.smt2,0.24,sat,
benchmark_sample_50/Kaluza_sat/6735.corecstrs.readable.smt2,0.20,sat,
benchmark_sample_50/django_2/08_djangodjango.core.files.storageFileSystemStorage.sizeformula20_unsat.smt2,0.11,unsat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.sqlite3.base_sqlite_timestamp_diffformula71_unsat.smt2,0.11,unsat,
benchmark_sample_50/django_2/08_djangodjango.db.migrations.operations.utilsresolve_relationformula7_unsat.smt2,0.09,unsat,
benchmark_sample_50/Kaluza_sat/7143.corecstrs.readable.smt2,0.23,sat,
benchmark_sample_50/django_2/08_djangodjango.core.files.storageFileSystemStorage.pathformula283_sat.smt2,0.16,unknown,
benchmark_sample_50/django_2/08_djangodjango.db.backends.sqlite3.base_sqlite_date_truncformula77_unsat.smt2,0.12,unsat,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00007-0.smt25,1.01,unsat,
benchmark_sample_50/django_2/08_djangodjango.http.requestparse_accept_headerformula151_unsat.smt2,0.14,unsat,
benchmark_sample_50/Kaluza_sat/16190.corecstrs.readable.smt2,0.23,sat,
benchmark_sample_50/django_2/08_djangodjango.db.models.query_utilsrefs_expressionformula309_sat.smt2,0.14,unknown,
benchmark_sample_50/Kaluza_sat/4824.corecstrs.readable.smt2,0.22,sat,
benchmark_sample_50/Kaluza_sat/15222.corecstrs.readable.smt2,0.25,sat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.sqlite3.base_sqlite_time_extractformula26_sat.smt2,0.15,unknown,
benchmark_sample_50/Kaluza_sat/5399.corecstrs.readable.smt2,0.24,sat,
benchmark_sample_50/django_2/08_djangodjango.core.management.utilsparse_apps_and_model_labelsformula141_unsat.smt2,0.16,unsat,
benchmark_sample_50/django_3/08_djangotests.file_storage.testsDiscardingFalseContentStorage._saveformula438_unsat.smt2,1.59,unsat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.mysql.operationsDatabaseOperations._prepare_tzname_deltaformula3_unsat.smt2,0.10,unsat,
benchmark_sample_50/stringfuzz_sat/concats-small-00022-0.smt25,2.12,sat,
benchmark_sample_50/django_2/08_djangodjango.db.models.query_utilsrefs_expressionformula515_sat.smt2,0.15,unknown,
benchmark_sample_50/django_2/08_djangodjango.template.defaultfilters_property_resolverformula24_sat.smt2,0.13,unknown,
benchmark_sample_50/django_2/08_djangodjango.contrib.admin.utilsreverse_field_pathformula16_unsat.smt2,0.11,unsat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.sqlite3.base_sqlite_time_truncformula398_unsat.smt2,0.14,unsat,
benchmark_sample_50/Kaluza_sat/15104.corecstrs.readable.smt2,0.24,sat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.sqlite3.base_sqlite_time_diffformula54_unsat.smt2,0.13,unsat,
benchmark_sample_50/django_2/08_djangodjango.db.models.query_utilsrefs_expressionformula874_unsat.smt2,0.15,unsat,
benchmark_sample_50/Kaluza_sat/new.22451.corecstrs.readable.smt2,0.35,sat,
benchmark_sample_50/django_2/08_djangodjango.template.defaultfilters_property_resolverformula48_unsat.smt2,0.11,unsat,
benchmark_sample_50/django_2/08_djangodjango.core.files.storageFileSystemStorage.sizeformula195_sat.smt2,0.17,unknown,
benchmark_sample_50/Kaluza_sat/6407.corecstrs.readable.smt2,0.24,sat,
benchmark_sample_50/Kaluza_sat/5041.corecstrs.readable.smt2,0.23,sat,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00003-0.smt25,1.15,unsat,
benchmark_sample_50/django_2/08_djangodjango.http.requestparse_accept_headerformula250_unsat.smt2,0.16,unsat,
benchmark_sample_50/django_2/08_djangodjango.core.management.utilsparse_apps_and_model_labelsformula365_unsat.smt2,0.22,unsat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_z3str/leetcode_int-restoreIpAddresses/51.smt2,2.01,unknown,
benchmark_sample_50/django_2/08_djangodjango.db.models.query_utilsrefs_expressionformula834_unsat.smt2,0.11,unsat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.sqlite3.base_sqlite_time_truncformula264_unsat.smt2,0.16,unsat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.base.schemaBaseDatabaseSchemaEditor._create_index_nameformula52_sat.smt2,0.14,unknown,
benchmark_sample_50/django_2/08_djangodjango.forms.widgetsWidget._renderformula22_unsat.smt2,0.12,unsat,
benchmark_sample_50/Kaluza_sat/13708.corecstrs.readable.smt2,0.33,sat,
benchmark_sample_50/django_2/08_djangodjango.test.clientClient.postformula615_unsat.smt2,0.12,unsat,
benchmark_sample_50/django_2/08_djangodjango.core.management.templatesTemplateCommand.handle_templateformula525_sat.smt2,0.23,unknown,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00004-0.smt25,1.16,unsat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.utilstypecast_timestampformula10_unsat.smt2,0.08,unsat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.sqlite3.operationsDatabaseOperations.convert_uuidfield_valueformula2_sat.smt2,0.09,unknown,
benchmark_sample_50/django_2/08_djangodjango.test.htmlparse_htmlformula212_unsat.smt2,0.09,unsat,
benchmark_sample_50/django_2/08_djangodjango.core.management.templatesTemplateCommand.handle_templateformula27_unsat.smt2,0.09,unsat,
benchmark_sample_50/django_2/08_djangodjango.template.baseVariable.__init__formula46_unsat.smt2,0.12,unsat,
benchmark_sample_50/django_2/08_djangodjango.test.clientClient.postformula1138_unsat.smt2,0.10,unsat,
benchmark_sample_50/django_2/08_djangodjango.template.defaultfiltersdictsortformula112_sat.smt2,0.18,unknown,
benchmark_sample_50/django_2/08_djangodjango.db.backends.base.schemaBaseDatabaseSchemaEditor._create_index_nameformula108_sat.smt2,0.22,unknown,
benchmark_sample_50/django_2/08_djangodjango.db.backends.sqlite3.base_sqlite_time_extractformula15_unsat.smt2,0.11,unsat,
benchmark_sample_50/Kaluza_sat/25130.corecstrs.readable.smt2,0.33,sat,
benchmark_sample_50/full_str_int_unsat_50/py-conbyte_trauc/leetcode_int-addStrings/136.smt2,1.93,unsat,
benchmark_sample_50/Kaluza_sat/25137.corecstrs.readable.smt2,0.33,sat,
benchmark_sample_50/django_2/08_djangodjango.db.models.query_utilsrefs_expressionformula631_unsat.smt2,0.14,unsat,
benchmark_sample_50/django_2/08_djangodjango.contrib.admin.widgetsAdminURLFieldWidget.get_contextformula50_unsat.smt2,0.24,unsat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.utilstypecast_dateformula26_unsat.smt2,0.16,unsat,
benchmark_sample_50/django_2/08_djangodjango.core.management.utilsparse_apps_and_model_labelsformula319_unsat.smt2,0.17,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula9916_unsat.smt2,0.17,unsat,
benchmark_sample_50/django_2/08_djangodjango.conf.__init__LazySettings._add_script_prefixformula43_sat.smt2,0.35,unknown,
benchmark_sample_50/full_str_int_unsat_50/py-conbyte_trauc/leetcode_int-addStrings/646.smt2,2.07,unsat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/165.smt2,2.23,unknown,
benchmark_sample_50/Kaluza_sat/23945.corecstrs.readable.smt2,0.56,sat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula27404_unsat.smt2,0.17,unsat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string/174.smt2,2.28,unknown,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula4375_unsat.smt2,0.30,unsat,
benchmark_sample_50/aplas_unsat/quad-030-3-1-unsat.smt2,2.40,unknown,
benchmark_sample_50/Kaluza_sat/23975.corecstrs.readable.smt2,0.60,sat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula7628_unsat.smt2,0.18,unsat,
benchmark_sample_50/django_2/08_djangodjango.template.baseVariable.__init__formula67_sat.smt2,0.36,unknown,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula33098_unsat.smt2,0.32,unsat,
benchmark_sample_50/django_2/08_djangodjango.core.files.storageFileSystemStorage.pathformula43_unsat.smt2,0.40,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula44959_unsat.smt2,0.31,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula2898_unsat.smt2,0.33,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula5802_unsat.smt2,0.29,unsat,
benchmark_sample_50/biopython_1/biopythonBio.GenBank.__init___RecordConsumer.wgsformula6_unsat.smt2,0.09,unsat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_z3str/lib_int-ipaddress__ip_int_from_string/138.smt2,2.41,unknown,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula39804_unsat.smt2,0.32,unsat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string/121.smt2,2.43,unknown,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/93.smt2,2.40,unknown,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PhyloXMLIO_collapse_wspaceformula3_unsat.smt2,0.09,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula48579_unsat.smt2,0.42,unsat,
benchmark_sample_50/django_2/08_djangodjango.http.requestparse_accept_headerformula326_unsat.smt2,0.63,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula39916_unsat.smt2,0.35,unsat,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00011-0.smt25,1.54,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula28874_unsat.smt2,0.44,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula33291_unsat.smt2,0.43,unsat,
benchmark_sample_50/biopython_1/biopythonBio.Nexus.Nexus_adjust_linesformula211_unsat.smt2,0.10,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula47489_unsat.smt2,0.43,unsat,
benchmark_sample_50/biopython_1/biopythonBio.GenBank.__init___BaseGenBankConsumer._split_taxonomyformula323_unsat.smt2,0.11,unsat,
benchmark_sample_50/Leetcode_sat/aca1e09ee3c4e899642f88bddf185ec2b4f21619f54b129ae577292e.smt2,2.47,sat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula4477_unsat.smt2,0.46,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula33564_unsat.smt2,0.57,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula3438_unsat.smt2,0.32,unsat,
benchmark_sample_50/django_2/08_djangodjango.http.requestparse_accept_headerformula306_unsat.smt2,0.61,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula36276_unsat.smt2,0.54,unsat,
benchmark_sample_50/biopython_1/biopython_laterBioSQL.LoaderDatabaseLoader._load_seqfeature_dbxrefformula30_sat.smt2,0.15,unknown,
benchmark_sample_50/Kaluza_sat/11784.corecstrs.readable.smt2,0.94,sat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula6782_unsat.smt2,0.57,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula5580_unsat.smt2,0.54,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_ratesformula88_unsat.smt2,0.26,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula3294_unsat.smt2,0.53,unsat,
benchmark_sample_50/django_2/08_djangodjango.db.backends.sqlite3.base_sqlite_datetime_truncformula105_sat.smt2,0.80,unknown,
benchmark_sample_50/biopython_1/biopythonBio.GenBank.__init___RecordConsumer.taxonomyformula134_unsat.smt2,0.10,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula30687_unsat.smt2,0.50,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.SwissProt.__init___read_drformula15_unsat.smt2,0.10,unsat,
benchmark_sample_50/slog_sat/5322.smt2,1.29,unknown,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string/509.smt2,2.73,unknown,
benchmark_sample_50/biopython_1/biopythonBio.GenBank.__init___FeatureConsumer.tlsformula30_unsat.smt2,0.36,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula25800_unsat.smt2,0.72,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula1916_unsat.smt2,0.32,unsat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string/622.smt2,2.77,unknown,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula35511_unsat.smt2,0.76,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula24175_unsat.smt2,0.74,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PhyloXMLIO_collapse_wspaceformula14_unsat.smt2,0.09,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula22721_unsat.smt2,0.84,unsat,
benchmark_sample_50/slog_unsat/1093.smt2,0.12,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula20288_unsat.smt2,0.47,unsat,
benchmark_sample_50/slog_unsat/1028.smt2,0.09,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula24332_unsat.smt2,0.95,unsat,
benchmark_sample_50/Leetcode_sat/817120881402056788d8923dcb3bd95871c07b450fe79cb315e29859.smt2,2.90,sat,
benchmark_sample_50/aplas_sat/quad-031-3-1-sat.smt2,2.53,sat,
benchmark_sample_50/slog_unsat/159.smt2,0.08,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula40572_unsat.smt2,0.98,unsat,
benchmark_sample_50/biopython_1/biopythonBio.Nexus.NexusNexus._parse_nexus_blockformula198_sat.smt2,0.53,unknown,
benchmark_sample_50/slog_unsat/1548.smt2,0.10,unsat,
benchmark_sample_50/biopython_1/biopythonBio.GenBank.__init___FeatureConsumer._split_reference_locationsformula90_unsat.smt2,0.21,unsat,
benchmark_sample_50/slog_unsat/360.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/1944.smt2,0.11,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula1261_unsat.smt2,0.27,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula36680_unsat.smt2,1.04,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula28452_unsat.smt2,0.99,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula39624_unsat.smt2,1.04,unsat,
benchmark_sample_50/slog_unsat/2710.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/1746.smt2,0.11,unsat,
benchmark_sample_50/slog_unsat/803.smt2,0.10,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula41654_unsat.smt2,1.04,unsat,
benchmark_sample_50/slog_unsat/1506.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/1475.smt2,0.09,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula22767_unsat.smt2,0.89,unsat,
benchmark_sample_50/Kaluza_sat/20005.corecstrs.readable.smt2,1.38,sat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula24476_unsat.smt2,1.12,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula29380_unsat.smt2,1.05,unsat,
benchmark_sample_50/slog_unsat/1540.smt2,0.10,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula16952_unsat.smt2,0.66,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula44764_unsat.smt2,1.00,unsat,
benchmark_sample_50/slog_unsat/1922.smt2,0.11,unsat,
benchmark_sample_50/slog_unsat/2410.smt2,0.11,unsat,
benchmark_sample_50/slog_unsat/1368.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/1843.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/726.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/2381.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/2787.smt2,0.10,unsat,
benchmark_sample_50/slog_unsat/2487.smt2,0.11,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula41586_unsat.smt2,0.94,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula32007_unsat.smt2,1.09,unsat,
benchmark_sample_50/slog_unsat/2465.smt2,0.09,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula43810_unsat.smt2,1.13,unsat,
benchmark_sample_50/slog_unsat/1032.smt2,0.10,unsat,
benchmark_sample_50/Leetcode_sat/1376d17e756afba44a96dfef1cea7ceb01ef5d4d33c627b6c5bcbbfa.smt2,3.16,sat,
benchmark_sample_50/slog_unsat/542.smt2,0.10,unsat,
benchmark_sample_50/slog_unsat/928.smt2,0.10,unsat,
benchmark_sample_50/slog_unsat/2188.smt2,0.11,unsat,
benchmark_sample_50/slog_unsat/2276.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/1969.smt2,0.11,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_ratesformula383_unsat.smt2,0.86,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula42784_unsat.smt2,1.19,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula29340_unsat.smt2,1.05,unsat,
benchmark_sample_50/slog_unsat/1431.smt2,0.10,unsat,
benchmark_sample_50/slog_unsat/1104.smt2,0.11,unsat,
benchmark_sample_50/aplas_sat/quad-005-2-sat.smt2,2.79,sat,
benchmark_sample_50/slog_unsat/1073.smt2,0.08,unsat,
benchmark_sample_50/biopython_1/biopythonBio.GenBank.__init___locformula139_unsat.smt2,0.60,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula12228_unsat.smt2,0.83,unsat,
benchmark_sample_50/slog_unsat/2803.smt2,0.10,unsat,
benchmark_sample_50/slog_unsat/1677.smt2,0.10,unsat,
benchmark_sample_50/slog_unsat/1842.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/5510.smt2,0.09,unsat,
benchmark_sample_50/biopython_1/biopythonBio.GenBank.__init___FeatureConsumer._split_reference_locationsformula329_unsat.smt2,0.80,unsat,
benchmark_sample_50/slog_unsat/2054.smt2,0.10,unsat,
benchmark_sample_50/slog_unsat/2464.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/304.smt2,0.13,unknown,
benchmark_sample_50/slog_unsat/1024.smt2,0.11,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula17025_unsat.smt2,0.75,unsat,
benchmark_sample_50/slog_unsat/2214.smt2,0.10,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula14536_unsat.smt2,0.80,unsat,
benchmark_sample_50/slog_unsat/648.smt2,0.11,unsat,
benchmark_sample_50/slog_unsat/1573.smt2,0.09,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula26927_unsat.smt2,1.20,unsat,
